humanID,choID,humanSymbol
10594,103158964,PRPF8
10594,103158963,PRPF8
10594,100754005,PRPF8
10594,103158917,PRPF8
10594,103158912,PRPF8
10594,103158883,PRPF8
10595,100761252,ERN2
10598,100760684,AHSA1
10600,100769154,USP16
10602,100755114,CDC42EP3
10603,100767263,SH2B2
10605,100764567,PAIP1
10606,100753190,PAICS
10606,100758991,PAICS
10606,100768891,PAICS
10607,100754975,TBL3
10608,100771318,MXD4
10609,100772453,P3H4
10610,103161711,ST6GALNAC2
10611,100770600,PDLIM5
10612,100760348,TRIM3
10613,100754719,ERLIN1
10614,100760203,HEXIM1
10615,100761908,SPAG5
10616,100761016,RBCK1
10617,100768281,STAMBP
10617,100751498,STAMBP
10618,100752925,TGOLN2
10620,100751851,ARID3B
10621,100766844,POLR3F
10622,100767472,POLR3G
10623,100752999,POLR3C
10625,100753413,IVNS1ABP
10626,100753576,TRIM16
10628,100756038,TXNIP
10629,103159405,TAF6L
10630,100689383,PDPN
10630,103158780,PDPN
10631,100770667,POSTN
10632,100769978,ATP5L
10632,100757815,ATP5L
10633,100752523,RASL10A
10634,100773328,GAS2L1
10635,100772698,RAD51AP1
10636,100772621,RGS14
10637,100751377,LEFTY1
10640,100769231,EXOC5
10641,100751840,NPRL2
10642,100754118,IGF2BP1
10643,100764384,IGF2BP3
10644,100755568,IGF2BP2
10645,100765904,CAMKK2
10647,100751230,SCGB1D2
10647,100771561,SCGB1D2
10650,100763973,PRELID3A
10651,100757389,MTX2
10652,100763402,YKT6
10653,100763680,SPINT2
10654,100759992,PMVK
10655,100756035,DMRT2
10656,103162957,KHDRBS3
10657,100754970,KHDRBS1
10658,100760547,CELF1
10659,100769634,CELF2
10660,103161987,LBX1
10661,100763392,KLF1
10663,103160301,CXCR6
10664,100763233,CTCF
10666,100762155,CD226
10667,100761130,FARS2
10668,100751644,CGRRF1
10669,100771935,CGREF1
10670,100761704,RRAGA
10671,100754783,DCTN6
10672,100689071,GNA13
10673,100757266,TNFSF13B
10675,100768532,CSPG5
10677,100761585,AVIL
10678,100766691,B3GNT2
10681,100764899,GNB5
10682,100765639,EBP
10683,100773804,DLL3
10686,100751792,CLDN16
10687,100759435,PNMA2
10690,100689036,FUT9
10691,100769076,GMEB1
10692,100761339,RRH
10693,100764422,CCT6B
10694,100761027,CCT8
10695,100769298,CNPY3
10699,103162946,CORIN
10712,100756337,FAM189B
10713,100773035,USP39
10714,100756090,POLD3
10715,100765511,CERS1
10716,100764093,TBR1
10717,100759820,AP4B1
10718,100763774,NRG3
10721,100764158,POLQ
10723,100764745,SLC12A7
10724,100751586,MGEA5
10725,100762834,NFAT5
10726,100771417,NUDC
10728,100774202,PTGES3
10730,100770453,YME1L1
10732,100766010,TCFL5
10733,100774595,PLK4
10734,100772292,STAG3
10735,100757438,STAG2
10736,100767057,SIX2
10741,100766553,RBBP9
10742,100751572,RAI2
10743,100768243,RAI1
10745,100760604,PHTF1
10746,100772559,MAP3K2
10747,100770654,MASP2
10747,100756295,MASP2
10748,100750803,KLRA1P
10748,100774992,KLRA1P
10748,100750511,KLRA1P
10748,100750597,KLRA1P
10748,100762405,KLRA1P
10749,100753779,KIF1C
10750,100750533,GRAP
10752,100760694,CHL1
10753,100766480,CAPN9
10755,100753328,GIPC1
10758,100774308,TRAF3IP2
10761,103163624,PLAC1
10761,100756603,PLAC1
10761,100767567,PLAC1
10762,100759187,NUP50
10762,103160839,NUP50
10763,100761741,NES
10765,100761435,KDM5B
10766,100758626,TOB2
10767,100750806,HBS1L
10768,100767631,AHCYL1
10769,100753472,PLK2
10771,100753657,ZMYND11
10772,100755678,SRSF10
10773,100769203,ZBTB6
10775,100752792,POP4
10776,100773916,ARPP19
10776,103159062,ARPP19
10776,100765476,ARPP19
10777,100769175,ARPP21
10781,100765623,ZNF266
10781,100774856,ZNF266
10781,100763123,ZNF266
10782,100768449,ZNF274
10782,103163648,ZNF274
10782,100768170,ZNF274
10783,100772485,NEK6
10785,100765725,WDR4
10786,100755554,SLC17A3
10787,100758647,NCKAP1
10788,100761545,IQGAP2
10791,100752031,VAMP5
10797,100770086,MTHFD2
10798,100761227,OR5I1
10798,100751743,OR5I1
10799,100760840,RPP40
10800,100768254,CYSLTR1
10801,100770421,SEPT9
10802,100766669,SEC24A
10803,100763320,CCR9
10804,100689286,GJB6
10806,100753059,SDCCAG8
10807,100759543,SDCCAG3
10808,100689462,HSPH1
10809,100774406,STARD10
10810,100759001,WASF3
10811,100751678,NOXA1
10813,100771952,UTP14A
10813,100758539,UTP14A
10814,103160174,CPLX2
10814,100768790,CPLX2
10815,100771100,CPLX1
10816,100765825,SPINT3
10817,100770465,FRS3
10818,100758678,FRS2
10825,100689090,NEU3
10826,100767373,FAXDC2
10827,100768819,FAM114A2
10838,100771891,ZNF275
10840,100762089,ALDH1L1
10841,100754097,FTCD
10842,100750492,PPP1R17
10844,100771527,TUBGCP2
10845,100774494,CLPX
10846,100751551,PDE10A
10847,100751782,SRCAP
10848,103159296,PPP1R13L
10849,103159297,CD3EAP
10849,100755473,CD3EAP
10850,100770725,CCL27
10855,100755610,HPSE
10856,100770081,RUVBL2
10857,100769956,PGRMC1
10858,100769865,CYP46A1
10861,103159861,SLC26A1
10863,100773280,ADAM28
10864,100757046,SLC22A7
10865,100773678,ARID5A
10867,100770398,TSPAN9
10868,100759784,USP20
10869,100762852,USP19
10871,100760829,CD300C
10871,100760245,CD300C
10873,100764482,ME3
10874,100771232,NMU
10875,100760509,FGL2
10877,100754768,CFHR4
10880,100767172,ACTL7B
10881,100767459,ACTL7A
10882,100765437,C1QL1
10884,100753404,MRPS30
10885,100772536,WDR3
10886,100758041,NPFFR2
10887,100766220,PROKR1
10888,100751949,GPR83
10888,100751464,GPR83
10888,100752539,GPR83
10890,100757662,RAB10
10891,100753651,PPARGC1A
10892,100770557,MALT1
10893,100761156,MMP24
10894,100759540,LYVE1
10897,100763610,YIF1A
10898,100773929,CPSF4
10899,100766005,JTB
10900,100755469,RUNDC3A
10901,100771290,DHRS4
10902,100774470,BRD8
10902,100774001,BRD8
10903,100759793,MTMR11
10904,100757663,BLCAP
10904,103162201,BLCAP
10905,100770527,MAN1A2
10906,100761916,TRAFD1
10907,100755704,TXNL4A
10907,100760868,TXNL4A
10907,100774108,TXNL4A
10907,103162609,TXNL4A
10908,100771798,PNPLA6
10910,100754047,SUGT1
10911,100768033,UTS2
10912,100759228,GADD45G
10913,100763209,EDAR
10914,100760982,PAPOLA
10914,100773010,PAPOLA
10914,100759677,PAPOLA
10915,100763776,TCERG1
10916,100754879,MAGED2
10919,100769417,EHMT2
10920,100767812,COPS8
10921,100689458,RNPS1
10922,100762130,FASTK
10923,100773803,SUB1
10923,100758384,SUB1
10924,100753337,SMPDL3A
10926,100689339,DBF4
10927,100763151,SPIN1
10928,100756078,RALBP1
10930,100756679,APOBEC2
10933,100760128,MORF4L1
10933,100764391,MORF4L1
10933,100765879,MORF4L1
10935,100773693,PRDX3
10936,100766988,GPR75
10938,100761397,EHD1
10939,100758986,AFG3L2
10939,100763687,AFG3L2
10940,100754990,POP1
10941,100762963,UGT2A1
10942,100770108,PRSS21
10943,100760785,MSL3
10943,100765805,MSL3
10944,100756062,C11orf58
10945,100750912,KDELR1
10946,100751561,SF3A3
10947,100751069,AP3M2
10948,100759029,STARD3
10950,100753614,BTG3
10951,100689359,CBX1
10952,100768703,SEC61B
10953,100757417,TOMM34
10954,100766255,PDIA5
10955,100755676,SERINC3
10956,100758962,OS9
10957,103163441,PNRC1
10957,100771158,PNRC1
10959,100689307,TMED2
10960,100772915,LMAN2
10961,100762501,ERP29
10962,103161667,MLLT11
10962,100767933,MLLT11
10963,100689413,STIP1
10964,100760542,IFI44L
10965,100772859,ACOT2
10966,100752351,RAB40B
10969,100769390,EBNA1BP2
10970,103160431,CKAP4
10970,100766532,CKAP4
10971,100751694,YWHAQ
10971,100758637,YWHAQ
10972,100759613,TMED10
10973,100762460,ASCC3
10975,100768142,UQCR11
10978,100755872,CLP1
10979,100762844,FERMT2
10980,100774513,COPS6
10981,100751302,RAB32
10982,100765710,MAPRE2
10983,100752774,CCNI
10985,100760442,GCN1
10987,100767044,COPS5
10988,100755552,METAP2
10989,100762629,IMMT
10991,100754504,SLC38A3
10992,100764490,SF3B2
10993,100769224,SDS
10994,100752439,ILVBL
10998,100765567,SLC27A5
10999,100765865,SLC27A4
11000,100752129,SLC27A3
11001,100754190,SLC27A2
11004,100689309,KIF2C
11005,103159458,SPINK5
11005,100755486,SPINK5
11005,103160465,SPINK5
11006,100768455,LILRB4
11006,100767889,LILRB4
11006,103163489,LILRB4
11006,103158572,LILRB4
11007,100766533,CCDC85B
11009,100773869,IL24
11010,100760583,GLIPR1
11011,100771294,TLK2
11012,100756472,KLK11
11013,100767589,TMSB15A
11014,100765889,KDELR2
11015,100750636,KDELR3
11016,100764874,ATF7
11017,100773920,SNRNP27
11018,100757205,TMED1
11019,100757956,LIAS
11020,100772135,IFT27
11021,100760151,RAB35
11022,100774907,TDRKH
11022,100761896,TDRKH
11022,100751975,TDRKH
11022,100768467,TDRKH
11023,103160774,VAX1
11024,100774707,LILRA1
11025,103163495,LILRB3
11025,103163496,LILRB3
11025,103163492,LILRB3
11025,103163493,LILRB3
11025,103163499,LILRB3
11025,100769323,LILRB3
11025,103158771,LILRB3
11025,100773748,LILRB3
11025,100761919,LILRB3
11025,100750515,LILRB3
11025,100750807,LILRB3
11025,100769033,LILRB3
11025,100757575,LILRB3
11025,103163487,LILRB3
11025,100774335,LILRB3
11025,100750435,LILRB3
11025,103163504,LILRB3
11025,100766283,LILRB3
11026,100755740,LILRA3
11030,100758259,RBPMS
11031,100757810,RAB31
11033,100770927,ADAP1
11034,100769161,DSTN
11035,100768712,RIPK3
11036,100769468,GTF2A1L
11037,100769184,STON1
11040,100762236,PIM2
11041,100762253,B4GAT1
11043,100759244,MID2
11044,100760867,PAPD7
11045,100750870,UPK1A
11046,100759470,SLC35D2
11047,100754801,ADRM1
11051,100755858,NUDT21
11052,100773290,CPSF6
11054,103162899,OGFR
11054,100765718,OGFR
11054,100765720,OGFR
11054,100775023,OGFR
11055,100753352,ZPBP
11056,100771911,DDX52
11057,100755212,ABHD2
11059,100757929,WWP1
11060,100761484,WWP2
11061,100753450,LECT1
11062,100754261,DUS4L
11063,100763103,SOX30
11064,100753057,CNTRL
11064,100751685,CNTRL
11065,100760884,UBE2C
11066,100772584,SNRNP35
11067,100758614,C10orf10
11068,100751550,CYB561D2
11069,100774346,RAPGEF4
11070,100751257,TMEM115
11072,100768086,DUSP14
11073,100761910,TOPBP1
11074,100771705,TRIM31
11075,100752238,STMN2
11076,100761615,TPPP
11077,100751781,HSF2BP
11078,100755893,TRIOBP
11079,100757730,RER1
11080,100757372,DNAJB4
11081,100755565,KERA
11082,100773837,ESM1
11083,100757601,DIDO1
11085,100771496,ADAM30
11086,100759070,ADAM29
11091,100768958,WDR5
11092,100766755,SPACA9
11093,100770010,ADAMTS13
11094,100769716,CACFD1
11095,100754641,ADAMTS8
11096,100761876,ADAMTS5
11097,100763799,NUPL2
11098,100756010,PRSS23
11099,100770909,PTPN21
11100,100772778,HNRNPUL1
11101,100774144,ATE1
11102,100769100,RPP14
11103,100760872,KRR1
11104,100759022,KATNA1
11107,100757619,PRDM5
11108,100762237,PRDM4
11112,100760581,HIBADH
11113,100755517,CIT
11116,100756864,FGFR1OP
11117,100763067,EMILIN1
11122,100772443,PTPRT
11123,100753641,RCAN3
11124,100774441,FAF1
11126,100772814,CD160
11127,100755936,KIF3A
11128,100753811,POLR3A
11129,103159292,CLASRP
11130,100771183,ZWINT
11131,100755371,CAPN11
11132,100752300,CAPN10
11133,100765362,KPTN
11135,100751388,CDC42EP1
11136,100759612,SLC7A9
11137,100763407,PWP1
11138,100756640,TBC1D8
11140,100760178,CDC37
11141,100767870,IL1RAPL1
11142,100755971,PKIG
11143,100757223,KAT7
11144,100750348,DMC1
11145,100768312,PLA2G16
11146,100762721,GLMN
11148,103161012,HHLA2
11149,100770468,BVES
11151,103158950,CORO1A
11152,100759722,WDR45
11153,100760999,FICD
11154,100763289,AP4S1
11155,100750621,LDB3
11156,100772907,PTP4A3
11157,100769852,LSM6
11158,100755429,RABL2B
11160,100770510,ERLIN2
11161,100756249,C14orf1
11162,100757134,NUDT6
11163,100753131,NUDT4
11164,100772118,NUDT5
11165,103158569,NUDT3
11167,100761843,FSTL1
11168,100763870,PSIP1
11169,100753715,WDHD1
11170,100763708,FAM107A
11171,100751262,STRAP
11172,100769626,INSL6
11173,100756390,ADAMTS7
11174,100760416,ADAMTS6
11176,100763314,BAZ2A
11177,100757354,BAZ1A
11178,100773219,LZTS1
11179,100771775,ZNF277
11180,100765288,WDR6
11181,100759542,TREH
11182,100769228,SLC2A6
11183,100764523,MAP4K5
11184,100766308,MAP4K1
11185,100773805,INMT
11186,100769756,RASSF1
11187,100757260,PKP3
11188,100754172,NISCH
11189,100752975,CELF3
11190,100762321,CEP250
11193,100752786,WBP4
11194,100763667,ABCB8
11196,100753157,SEC23IP
11197,100766071,WIF1
11198,100750703,SUPT16H
11199,100761636,ANXA10
11200,100769280,CHEK2
11201,100757066,POLI
11202,100752953,KLK8
11211,100755785,FZD10
11212,100770225,PROSC
11213,100767434,IRAK3
11214,100768171,AKAP13
11215,100769001,AKAP11
11216,100759380,AKAP10
11217,100767422,AKAP2
11218,100752364,DDX20
11219,100771308,TREX2
11221,100773751,DUSP10
11222,100768688,MRPL3
11224,100753244,RPL35
11224,100750707,RPL35
11224,100760445,RPL35
11226,100751126,GALNT6
11227,100757219,GALNT5
11228,100758676,RASSF8
11230,100760205,PRAF2
11231,100775020,SEC63
11232,100774291,POLG2
11234,100750896,HPS5
11235,100759439,PDCD10
11236,100762505,RNF139
11237,100764634,RNF24
11238,100768750,CA5B
11240,100771538,PADI2
11243,100756436,PMF1
11244,100775034,ZHX1
11245,100763678,GPR176
11247,100762941,NXPH4
11248,100756060,NXPH3
11249,100752563,NXPH2
11250,100761727,GPR45
11251,100750815,PTGDR2
11252,100767688,PACSIN2
11253,100756512,MAN1B1
11254,100751194,SLC6A14
11255,100764853,HRH3
11258,100753423,DCTN3
11259,100755572,FILIP1L
11260,100755659,XPOT
11261,100763935,CHP1
11262,100750728,SP140
11262,100751314,SP140
11264,100774286,PXMP4
11266,100775069,DUSP12
11267,100753514,SNF8
11269,100766470,DDX19B
11270,100763789,NRM
11272,100773083,PRR4
11273,100765372,ATXN2L
11274,100753049,USP18
11275,100757106,KLHL2
11276,100773829,SYNRG
11277,100761854,TREX1
11278,100751247,KLF12
11279,100765939,KLF8
11280,100755682,SCN11A
11281,100768772,POU6F2
11282,100768637,MGAT4B
11284,100767996,PNKP
11285,100769652,B4GALT7
11309,100763633,SLCO2B1
11311,100760381,VPS45
11313,100759021,LYPLA2
11314,100750625,CD300A
11315,100759195,PARK7
11316,100689412,COPE
11317,100759718,RBPJL
11318,100752156,GPR182
11318,103162765,GPR182
11319,100761389,ECD
11320,100766200,MGAT4A
11321,100757373,GPN1
11322,100774370,TMC6
11325,100771386,DDX42
11326,103161311,VSIG4
11328,100768635,FKBP9
11329,100752740,STK38
11330,100752962,CTRC
11331,100767912,PHB2
11332,100755154,ACOT7
11333,100774507,PDAP1
11334,100770046,TUSC2
11335,100689443,CBX3
11335,100754983,CBX3
11336,100756215,EXOC3
11337,100767236,GABARAP
11338,100763310,U2AF2
11338,100769215,U2AF2
11339,100763649,OIP5
11340,100769802,EXOSC8
11341,100761463,SCRG1
11342,100769516,RNF13
11343,100767455,MGLL
11344,103160136,TWF2
11345,100767407,GABARAPL2
11346,103160453,SYNPO
11346,100767004,SYNPO
22794,100773741,CASC3
22795,100769615,NID2
22796,100767234,COG2
22797,100750851,TFEC
22798,103161875,LAMB4
22800,100771410,RRAS2
22801,100761554,ITGA11
22802,100767824,CLCA4
22802,100764333,CLCA4
22803,100770311,XRN2
22806,100768701,IKZF3
22807,100760184,IKZF2
22808,100767950,MRAS
22809,100769320,ATF5
22818,100769319,COPZ1
22820,100763679,COPG1
22821,100752063,RASA3
22822,100761451,PHLDA1
22823,100764652,MTF2
22824,100774014,HSPA4L
22826,100771757,DNAJC8
22827,100758296,PUF60
22828,100774924,SCAF8
22829,100755841,NLGN4Y
22832,100759950,CEP162
22834,100754989,ZNF652
22835,100758618,ZFP30
22836,100757972,RHOBTB3
22837,100753532,COBLL1
22838,100750465,RNF44
22839,100752581,DLGAP4
22841,100773115,RAB11FIP2
22843,103163832,PPM1E
22844,100753341,FRMPD1
22845,100768385,DOLK
22846,100757885,VASH1
22847,100759047,ZNF507
22848,100771995,AAK1
22849,100770232,CPEB3
22850,100773903,ADNP2
22850,100760580,ADNP2
22853,100769717,LMTK2
22854,100773944,NTNG1
22856,100770803,CHSY1
22858,100752955,ICK
22859,100760780,ADGRL1
22861,100758783,NLRP1
22861,103163801,NLRP1
22861,100756703,NLRP1
22861,100758714,NLRP1
22861,100756113,NLRP1
22861,100756987,NLRP1
22861,100758136,NLRP1
22862,100775061,FNDC3A
22862,100765442,FNDC3A
22863,100753411,ATG14
22864,100755585,R3HDM2
22865,100773151,SLITRK3
22866,100752301,CNKSR2
22868,100757409,FASTKD2
22870,100772081,PPP6R1
22871,100761653,NLGN1
22872,100762780,SEC31A
22873,100766464,DZIP1
22874,100767864,PLEKHA6
22875,100763274,ENPP4
22876,100758638,INPP5F
22876,100753756,INPP5F
22877,100768794,MLXIP
22878,100750879,TRAPPC8
22879,100761265,MON1B
22880,100764189,MORC2
22880,100768935,MORC2
22881,100772602,ANKRD6
22882,100769747,ZHX2
22883,100771175,CLSTN1
22884,100752074,WDR37
22885,100759449,ABLIM3
22887,100759136,FOXJ3
22888,100769179,UBOX5
22889,100764357,KIAA0907
22890,100764453,ZBTB1
22891,100756150,ZNF365
22893,100759233,BAHD1
22893,100753540,BAHD1
22893,103159096,BAHD1
22894,100750372,DIS3
22895,100761342,RPH3A
22897,100762565,CEP164
22898,100774715,DENND3
22899,100752685,ARHGEF15
22901,100751256,ARSG
22902,100774613,RUFY3
22903,100768764,BTBD3
22904,100765525,SBNO2
22905,100774824,EPN2
22906,100772728,TRAK1
22907,100763879,DHX30
22908,100763030,SACM1L
22909,100762441,FAN1
22911,100766348,WDR47
22913,100774868,RALY
22914,100773926,KLRK1
22915,100774475,MMRN1
22916,100750917,NCBP2
22917,100751110,ZP1
22918,100764788,CD93
22919,100751441,MAPRE1
22920,100754239,KIFAP3
22921,100752302,MSRB2
22924,100761531,MAPRE3
22925,100768806,PLA2R1
22926,100772173,ATF6
22927,100760637,HABP4
22928,100770125,SEPHS2
22929,100775017,SEPHS1
22930,100765029,RAB3GAP1
22931,100770609,RAB18
22933,100768923,SIRT2
22934,100765051,RPIA
22934,100774704,RPIA
22934,100763768,RPIA
22934,103163025,RPIA
22936,100762315,ELL2
22937,100689048,SCAP
22938,100759596,SNW1
22941,100771990,SHANK2
22943,100769380,DKK1
22944,100761113,KIN
22948,100757108,CCT5
22949,100756865,PTGR1
22950,100756795,SLC4A1AP
22952,100764865,CYP2G1P
22953,100770815,P2RX2
22954,100750407,TRIM32
22955,100754510,SCMH1
22974,100756732,TPX2
22976,100774278,PAXIP1
22977,100751467,AKR7A3
22977,100751175,AKR7A3
22978,100765193,NT5C2
22979,100770780,EFR3B
22979,103158858,EFR3B
22980,100760643,TCF25
22981,103164579,NINL
22981,100764839,NINL
22982,100754252,DIP2C
22983,100756729,MAST1
22984,100753073,PDCD11
22985,100769875,ACIN1
22986,100771459,SORCS3
22987,100758927,SV2C
22989,100758646,MYH15
22990,100762643,PCNX1
22992,100763039,KDM2A
22993,100764075,HMGXB3
22994,100762484,CEP131
22995,100760797,CEP152
22996,100750827,TTC39A
22997,100752572,IGSF9B
22998,100761017,LIMCH1
22999,100758413,RIMS1
23001,100761492,WDFY3
23002,100765004,DAAM1
23005,100760673,MAPKBP1
23007,100760460,PLCH1
23008,100764028,KLHDC10
23011,100762794,RAB21
23012,100756080,STK38L
23013,100754338,SPEN
23014,100752874,FBXO21
23016,100763217,EXOSC7
23017,100756789,FAIM2
23019,100761778,CNOT1
23020,100758820,SNRNP200
23022,100762600,PALLD
23023,100771412,TMCC1
23024,100752863,PDZRN3
23025,100773787,UNC13A
23026,100757553,MYO16
23028,100770721,KDM1A
23029,100761330,RBM34
23030,100770247,KDM4B
23031,100759593,MAST3
23032,100758810,USP33
23033,100763056,DOPEY1
23034,100750960,SAMD4A
23035,100754973,PHLPP2
23036,100767857,ZNF292
23037,100774098,PDZD2
23038,100768446,WDTC1
23039,100750532,XPO7
23040,100750480,MYT1L
23041,100758745,MON2
23042,100772549,PDXDC1
23043,100772764,TNIK
23046,100766089,KIF21B
23047,100758477,PDS5B
23048,100759492,FNBP1
23049,100752584,SMG1
23051,100770846,ZHX3
23052,100763760,ENDOD1
23053,100762983,ZSWIM8
23054,100751846,NCOA6
23057,100761270,NMNAT2
23059,100764485,CLUAP1
23060,103164427,ZNF609
23060,100751915,ZNF609
23061,100767773,TBC1D9B
23062,100754853,GGA2
23063,100752368,WAPL
23064,100763725,SETX
23065,100764102,EMC1
23066,100770365,CAND2
23067,100753294,SETD1B
23070,100755381,CMTR1
23071,100750874,ERP44
23072,100752038,HECW1
23074,100764679,UHRF1BP1L
23075,100752959,SWAP70
23076,100751493,RRP1B
23077,100763589,MYCBP2
23078,100769573,VWA8
23080,100768061,AVL9
23081,100771667,KDM4C
23082,100751874,PPRC1
23085,100753317,ERC1
23086,100753332,EXPH5
23087,100760599,TRIM35
23089,100763982,PEG10
23090,100756719,ZNF423
23091,100753716,ZC3H13
23092,100765139,ARHGAP26
23093,100756538,TTLL5
23094,100763106,SIPA1L3
23095,100770947,KIF1B
23096,100762612,IQSEC2
23097,100754073,CDK19
23098,100758125,SARM1
23099,100757683,ZBTB43
23102,100756102,TBC1D2B
23105,100764925,FSTL4
23107,100757512,MRPS27
23108,100765938,RAP1GAP2
23109,100769143,DDN
23111,100766989,SPG20
23112,100771313,TNRC6B
23113,100753842,CUL9
23114,100752815,NFASC
23116,100756381,FAM179B
23118,100759882,TAB2
23119,100751153,HIC2
23120,100767948,ATP10B
23122,100769743,CLASP2
23125,100772126,CAMTA2
23126,100771470,POGZ
23127,100764465,COLGALT2
23129,100773048,PLXND1
23130,100758391,ATG2A
23131,100757325,GPATCH8
23132,100773503,RAD54L2
23133,100756628,PHF8
23135,100756212,KDM6B
23136,100751173,EPB41L3
23137,100758700,SMC5
23138,100767247,N4BP3
23139,100774357,MAST2
23140,100756655,ZZEF1
23141,100750769,ANKLE2
23142,100756000,DCUN1D4
23143,100760337,LRCH1
23144,100756959,ZC3H3
23145,100766298,SSPO
23148,100769774,NACAD
23149,100772920,FCHO1
23150,100755616,FRMD4B
23151,100763433,GRAMD4
23152,100756465,CIC
23154,100766879,NCDN
23155,100768001,CLCC1
23157,100768230,SEPT6
23158,100774042,TBC1D9
23160,100760947,WDR43
23161,100757982,SNX13
23162,100750767,MAPK8IP3
23163,100756491,GGA3
23164,100766510,MPRIP
23164,103163987,MPRIP
23165,100773309,NUP205
23166,100763910,STAB1
23167,103162966,EFR3A
23167,103158886,EFR3A
23168,100773205,RTF1
23169,100751278,SLC35D1
23170,100769125,TTLL12
23171,100773663,GPD1L
23172,100770738,FAM175B
23173,100761542,METAP1
23174,100769526,ZCCHC14
23174,103161377,ZCCHC14
23175,100689029,LPIN1
23176,100762885,SEPT8
23177,100754661,CEP68
23178,100771865,PASK
23179,100762723,RGL1
23180,100770810,RFTN1
23181,100763951,DIP2A
23184,100759548,MESDC2
23185,100753870,LARP4B
23186,100773394,RCOR1
23187,100759254,PHLDB1
23189,100759671,KANK1
23190,100766565,UBXN4
23191,100759530,CYFIP1
23192,100754964,ATG4B
23193,100752162,GANAB
23194,100755012,FBXL7
23195,100773184,MDN1
23196,100759484,FAM120A
23197,100767643,FAF2
23198,100773419,PSME4
23199,100771241,GSE1
23200,100773257,ATP11B
23201,100752186,FAM168A
23203,100761595,PMPCA
23204,100752286,ARL6IP1
23205,100754767,ACSBG1
23207,100770785,PLEKHM2
23208,100756419,SYT11
23209,100758882,MLC1
23210,100774658,JMJD6
23211,100767693,ZC3H4
23212,100756594,RRS1
23212,100762654,RRS1
23212,100764724,RRS1
23212,100756542,RRS1
23212,100755718,RRS1
23212,100773924,RRS1
23212,103160011,RRS1
23212,103160013,RRS1
23212,103160014,RRS1
23212,100764400,RRS1
23213,100764289,SULF1
23214,100750358,XPO6
23215,100750698,PRRC2C
23216,100755731,TBC1D1
