GeneID	GeneSymbol	Chrom	TrAccess	PrAccess	TrID
100758746	Thrap3	NW_003613817.1	XM_007641617.2	XP_007639807.1	rna12065
100758746	Thrap3	NW_003613817.1	XM_003500862.3	XP_003500910.1	rna12064
100758746	Thrap3	NW_003613817.1	XM_007641615.2	XP_007639805.1	rna12063
100758746	Thrap3	NW_003613817.1	XM_007641618.2	XP_007639808.1	rna12066
100758747	Rassf5	NW_003613838.1	XM_007641912.1	XP_007640102.1	rna12659
100758748	Lrrc59	NW_003613846.1	XM_003501353.3	XP_003501401.1	rna12964
100758749	Pck1	NW_003613850.1	XM_003501432.1	XP_003501480.1	rna13059
100758750	Rab11fip3	NW_003613852.1	XM_003501515.2	XP_003501563.2	rna13127
100758751	Zswim4	NW_003613865.1	XM_007642565.2	XP_007640755.1	rna13953
100758753	LOC100758753	NW_003613890.1	XM_003502335.1	XP_003502383.1	rna14811
100758754	Hcn4	NW_003613894.1	XM_007643027.1	XP_007641217.1	rna14974
100758755	Ddx27	NW_003613899.1	XM_016975608.1	XP_016831097.1	rna15105
100758755	Ddx27	NW_003613899.1	XR_001726673.1	-	rna15104
100758756	Pdcd5	NW_003613903.1	XM_007643160.1	XP_007641350.1	rna15260
100758757	Rps6kl1	NW_003613913.1	XM_003502780.2	XP_003502828.1	rna15662
100758758	Nkain4	NW_003613943.1	XM_007643759.1	XP_007641949.1	rna16437
100758759	LOC100758759	NW_003613947.1	-	-	gene10563
100758760	LOC100758760	NW_003613954.1	-	-	gene10648
100758762	Pdk2	NW_003614015.1	XM_003503956.3	XP_003504004.1	rna18039
100758762	Pdk2	NW_003614015.1	XM_016976370.1	XP_016831859.1	rna18040
100758763	F10	NW_003614031.1	XM_003504086.1	XP_003504134.1	rna18335
100758764	LOC100758764	NW_003614050.1	-	-	gene12045
100758765	Pip	NW_003614056.1	XM_003504373.1	XP_003504421.1	rna18910
100758766	Ptpn12	NW_003614067.1	XM_007644988.2	XP_007643178.1	rna19081
100758767	Gfap	NW_003614071.1	XM_003504510.3	XP_003504558.1	rna19236
100758767	Gfap	NW_003614071.1	XM_007645057.2	XP_007643247.1	rna19237
100758768	LOC100758768	NW_003614098.1	XM_003504879.1	XP_003504927.1	rna19884
100758769	LOC100758769	NW_003614125.1	XM_003505227.1	XP_003505275.1	rna20514
100758770	LOC100758770	NW_003614149.1	XM_003505413.1	XP_003505461.1	rna21061
100758771	LOC100758771	NW_003614196.1	-	-	gene14200
100758772	Taok1	NW_003614210.1	XM_003506096.3	XP_003506144.3	rna22345
100758773	Ssrp1	NW_003614216.1	XM_003506164.3	XP_003506212.1	rna22510
100758773	Ssrp1	NW_003614216.1	XM_003506163.3	XP_003506211.1	rna22509
100758774	Timm44	NW_003614218.1	XM_007646729.1	XP_007644919.1	rna22634
100758775	Phip	NW_003614275.1	XM_016977701.1	XP_016833190.1	rna23648
100758776	Ptges2	NW_003614338.1	XM_007647741.2	XP_007645931.1	rna24610
100758777	Nod1	NW_003614428.1	XM_003507792.3	XP_003507840.1	rna25908
100758778	Ankmy2	NW_003614441.1	XM_016978358.1	XP_016833847.1	rna26040
100758778	Ankmy2	NW_003614441.1	XM_003507864.3	XP_003507912.1	rna26039
100758779	LOC100758779	NW_003614476.1	-	-	gene17143
100758781	Cfb	NW_003614548.1	XM_003508466.3	XP_003508514.1	rna27315
100758782	LOC100758782	NW_003614571.1	-	-	gene17962
100758784	Arhgef1	NW_003614601.1	XM_007649501.2	XP_007647691.2	rna28118
100758785	LOC100758785	NW_003614697.1	-	-	gene18876
100758788	Klhl24	NW_003614764.1	XM_007650435.2	XP_007648625.1	rna29926
100758788	Klhl24	NW_003614764.1	XM_007650432.2	XP_007648622.1	rna29925
100758788	Klhl24	NW_003614764.1	XM_007650433.2	XP_007648623.1	rna29924
100758788	Klhl24	NW_003614764.1	XM_003509782.3	XP_003509830.1	rna29927
100758789	Pitpnm1	NW_003614797.1	XM_007650575.2	XP_007648765.1	rna30227
100758789	Pitpnm1	NW_003614797.1	XM_016979456.1	XP_016834945.1	rna30226
100758789	Pitpnm1	NW_003614797.1	XM_007650576.1	XP_007648766.1	rna30225
100758789	Pitpnm1	NW_003614797.1	XM_003509930.2	XP_003509978.1	rna30224
100758790	LOC100758790	NW_003614806.1	XM_003510006.2	XP_003510054.2	rna30387
100758793	Bbs7	NW_003614868.1	XM_003510367.3	XP_003510415.1	rna31032
100758794	LOC100758794	NW_003615056.1	XM_007651744.1	XP_007649934.1	rna32650
100758795	LOC100758795	NW_003615098.1	XM_003511387.1	XP_003511435.1	rna32951
100758796	Atxn7l1	NW_003615131.1	XM_007652029.2	XP_007650219.1	rna33176
100758796	Atxn7l1	NW_003615131.1	XM_007652030.2	XP_007650220.1	rna33175
100758796	Atxn7l1	NW_003615131.1	XM_007652028.2	XP_007650218.1	rna33169
100758796	Atxn7l1	NW_003615131.1	XM_007652031.2	XP_007650221.1	rna33174
100758796	Atxn7l1	NW_003615131.1	XR_001728417.1	-	rna33177
100758796	Atxn7l1	NW_003615131.1	XM_007652033.2	XP_007650223.1	rna33171
100758796	Atxn7l1	NW_003615131.1	XM_007652026.2	XP_007650216.1	rna33173
100758796	Atxn7l1	NW_003615131.1	XM_007652027.2	XP_007650217.1	rna33172
100758796	Atxn7l1	NW_003615131.1	XM_007652035.2	XP_007650225.1	rna33170
100758797	Glipr2	NW_003615376.1	XM_003512155.2	XP_003512203.1	rna34428
100758798	LOC100758798	NW_003615554.1	-	-	gene23367
100758799	LOC100758799	NW_003613580.1	-	-	gene58
100758800	LOC100758800	NW_003613581.1	-	-	gene115
100758801	Rybp	NW_003613585.1	XM_003495219.2	XP_003495267.2	rna587
100758802	Gdf10	NW_003613589.1	XM_007637258.2	XP_007635448.1	rna851
100758803	Rbp2	NW_003613594.1	XM_003495483.3	XP_003495531.2	rna1162
100758804	Grin2c	NW_003613598.1	XM_016975765.1	XP_016831254.1	rna1533
100758805	Slc2a13	NW_003616064.1	XR_484020.2	-	rna37122
100758806	Dync2h1	NW_003613612.1	XM_016977858.1	XP_016833347.1	rna2413
100758807	Tmprss11d	NW_003616183.1	XM_003513879.1	XP_003513927.1	rna37492
100758807	Tmprss11d	NW_003618999.1	XM_016964035.1	XP_016819524.1	rna40596
100758808	LOC100758808	NW_003616230.1	XM_003513940.2	XP_003513988.1	rna37625
100758809	Prpsap2	NW_003613619.1	XM_016979014.1	XP_016834503.1	rna2857
100758810	Usp33	NW_003613622.1	XM_007650144.2	XP_007648334.1	rna3020
100758810	Usp33	NW_003613622.1	XM_007650148.2	XP_007648338.1	rna3021
100758811	Cpsf3	NW_003616360.1	XM_003514125.3	XP_003514173.1	rna37975
100758811	Cpsf3	NW_003616360.1	XM_007654315.2	XP_007652505.1	rna37976
100758812	Bcar3	NW_003617790.1	XM_007607548.2	XP_007605738.1	rna40025
100758812	Bcar3	NW_003616458.1	XM_003514249.2	XP_003514297.2	rna38178
100758812	Bcar3	NW_003617106.1	XM_007654948.1	XP_007653138.1	rna39334
100758813	Krit1	NW_003613638.1	XM_003496948.3	XP_003496996.1	rna4007
100758813	Krit1	NW_003613638.1	XM_007654500.2	XP_007652690.1	rna4006
100758814	Plppr5	NW_003616739.1	XM_007654662.1	XP_007652852.1	rna38720
100758816	Chrnb1	NW_003613643.1	XM_007608386.2	XP_007606576.1	rna4508
100758817	Grm8	NW_003613652.1	XM_007613756.1	XP_007611946.1	rna5109
100758818	Mad2l1bp	NW_003617441.1	XM_003515163.3	XP_003515211.1	rna39756
100758819	LOC100758819	NW_003613664.1	XM_016967551.1	XP_016823040.1	rna5633
100758820	Snrnp200	NW_003613665.1	XM_016967652.1	XP_016823141.1	rna5755
100758821	Klb	NW_003617759.1	XM_003515313.3	XP_003515361.2	rna40005
100758822	Stxbp4	NW_003613683.1	XM_003498184.3	XP_003498232.1	rna6548
100758824	LOC100758824	NW_003618517.1	-	-	gene27634
100758825	LOC100758825	NW_003613688.1	XM_007626374.1	XP_007624564.1	rna6844
100758826	Sar1b	NW_003613693.1	XM_003498491.3	XP_003498539.1	rna7165
100758826	Sar1b	NW_003613693.1	XM_007628704.2	XP_007626894.1	rna7166
100758827	Sdr42e2	NW_003619179.1	XM_007607837.1	XP_007606027.1	rna40652
100758829	LOC100758829	NW_003621567.1	-	-	gene28258
100758831	Rgs1	NW_003613723.1	XM_003499221.2	XP_003499269.1	rna8683
100758832	Brd7	NW_003613741.1	XM_007640271.1	XP_007638461.1	rna9291
100758833	Atg4d	NW_003613752.1	XM_003499732.3	XP_003499780.1	rna9782
100758833	Atg4d	NW_003613752.1	XM_016974325.1	XP_016829814.1	rna9783
100758833	Atg4d	NW_003613752.1	XM_016974324.1	XP_016829813.1	rna9784
100758834	Kdm6a	NW_003613758.1	XM_016974384.1	XP_016829873.1	rna10056
100758834	Kdm6a	NW_003613758.1	XM_007640618.1	XP_007638808.1	rna10057
100758834	Kdm6a	NW_003613758.1	XM_007640625.1	XP_007638815.1	rna10059
100758834	Kdm6a	NW_003613758.1	XM_007640619.1	XP_007638809.1	rna10058
100758834	Kdm6a	NW_003613758.1	XM_007640620.1	XP_007638810.1	rna10063
100758834	Kdm6a	NW_003613758.1	XM_007640621.1	XP_007638811.1	rna10060
100758834	Kdm6a	NW_003613758.1	XM_016974383.1	XP_016829872.1	rna10068
100758834	Kdm6a	NW_003613758.1	XM_007640622.1	XP_007638812.1	rna10061
100758834	Kdm6a	NW_003613758.1	XM_016974385.1	XP_016829874.1	rna10062
100758834	Kdm6a	NW_003613758.1	XM_007640624.1	XP_007638814.1	rna10066
100758834	Kdm6a	NW_003613758.1	XM_016974382.1	XP_016829871.1	rna10067
100758834	Kdm6a	NW_003613758.1	XM_007640623.1	XP_007638813.1	rna10065
100758834	Kdm6a	NW_003613758.1	XM_016974386.1	XP_016829875.1	rna10064
100758835	Riok2	NW_003613767.1	XM_003500005.3	XP_003500053.1	rna10309
100758837	LOC100758837	NW_003613783.1	XM_003500267.2	XP_003500315.1	rna10819
100758838	LOC100758838	NW_003613788.1	XM_003500338.1	XP_003500386.1	rna11031
100758840	Cldn15	NW_003613822.1	XM_003500935.3	XP_003500983.1	rna12182
100758841	Hydin	NW_003613830.1	XM_007641773.1	XP_007639963.1	rna12346
100758842	LOC100758842	NW_003613833.1	-	-	gene7948
100758843	Ice1	NW_003613856.1	XM_007642346.1	XP_007640536.1	rna13518
100758844	Guca2b	NW_003613862.1	XM_003501831.2	XP_003501879.1	rna13794
100758846	Pot1	NW_003613878.1	XM_007642756.2	XP_007640946.1	rna14415
100758846	Pot1	NW_003613878.1	XM_007642753.1	XP_007640943.1	rna14420
100758846	Pot1	NW_003613878.1	XM_007642759.1	XP_007640949.1	rna14419
100758846	Pot1	NW_003613878.1	XM_007642757.1	XP_007640947.1	rna14418
100758846	Pot1	NW_003613878.1	XM_007642754.2	XP_007640944.1	rna14417
100758846	Pot1	NW_003613878.1	XM_007642758.2	XP_007640948.1	rna14416
100758847	Csnk1g2	NW_003613904.1	XM_007643210.2	XP_007641400.1	rna15380
100758848	Rpusd4	NW_003613908.1	XM_003502702.3	XP_003502750.1	rna15546
100758849	Arhgef2	NW_003613923.1	XM_007643543.2	XP_007641733.1	rna16026
100758849	Arhgef2	NW_003613923.1	XM_007643541.2	XP_007641731.1	rna16024
100758849	Arhgef2	NW_003613923.1	XM_007643544.2	XP_007641734.1	rna16025
100758849	Arhgef2	NW_003613923.1	XM_007643540.2	XP_007641730.1	rna16022
100758849	Arhgef2	NW_003613923.1	XM_007643542.2	XP_007641732.1	rna16023
100758851	Cytip	NW_003613966.1	XM_003503409.2	XP_003503457.1	rna16983
100758852	Cetp	NW_003613984.1	XM_003503614.2	XP_003503662.1	rna17421
100758852	Cetp	NW_003613984.1	XM_007644204.2	XP_007642394.1	rna17422
100758853	C1qtnf3	NW_003614037.1	XM_003504163.3	XP_003504211.2	rna18491
100758854	Matn4	NW_003614077.1	XM_003504576.3	XP_003504624.1	rna19351
100758855	Psmc3ip	NW_003614078.1	XM_003504658.3	XP_003504706.1	rna19426
100758856	LOC100758856	NW_003614105.1	-	-	gene12874
100758858	Plp2	NW_003614122.1	XM_003505083.3	XP_003505131.1	rna20322
100758859	Adra1a	NW_003614124.1	XM_003505161.1	XP_003505209.1	rna20505
100758860	LOC100758860	NW_003614136.1	-	-	gene13339
100758861	Card19	NW_003614143.1	XM_007645878.2	XP_007644068.1	rna20923
100758861	Card19	NW_003614143.1	XM_007645877.2	XP_007644067.1	rna20922
100758862	LOC100758862	NW_003614171.1	XM_007646090.2	XP_007644280.1	rna21369
100758863	Uhrf1bp1	NW_003614227.1	XM_016977493.1	XP_016832982.1	rna22770
100758863	Uhrf1bp1	NW_003614227.1	XR_001727459.1	-	rna22772
100758863	Uhrf1bp1	NW_003614227.1	XM_016977492.1	XP_016832981.1	rna22771
100758864	Slc6a15	NW_003614249.1	XM_003506504.3	XP_003506552.1	rna23173
100758864	Slc6a15	NW_003614249.1	XM_007647017.2	XP_007645207.1	rna23174
100758864	Slc6a15	NW_003614249.1	XM_007647015.2	XP_007645205.1	rna23175
100758865	Trim36	NW_003614288.1	XM_007647316.2	XP_007645506.2	rna23773
100758866	Fbf1	NW_003614300.1	XM_016977782.1	XP_016833271.1	rna23897
100758866	Fbf1	NW_003614300.1	XM_016977772.1	XP_016833261.1	rna23896
100758866	Fbf1	NW_003614300.1	XM_016977766.1	XP_016833255.1	rna23907
100758866	Fbf1	NW_003614300.1	XM_016977781.1	XP_016833270.1	rna23900
100758866	Fbf1	NW_003614300.1	XM_016977767.1	XP_016833256.1	rna23909
100758866	Fbf1	NW_003614300.1	XM_016977765.1	XP_016833254.1	rna23910
100758866	Fbf1	NW_003614300.1	XM_016977783.1	XP_016833272.1	rna23912
100758866	Fbf1	NW_003614300.1	XM_016977771.1	XP_016833260.1	rna23895
100758866	Fbf1	NW_003614300.1	XM_016977769.1	XP_016833258.1	rna23908
100758866	Fbf1	NW_003614300.1	XM_016977776.1	XP_016833265.1	rna23911
100758866	Fbf1	NW_003614300.1	XM_016977773.1	XP_016833262.1	rna23906
100758866	Fbf1	NW_003614300.1	XM_016977780.1	XP_016833269.1	rna23898
100758866	Fbf1	NW_003614300.1	XM_016977775.1	XP_016833264.1	rna23899
100758866	Fbf1	NW_003614300.1	XM_016977774.1	XP_016833263.1	rna23905
100758866	Fbf1	NW_003614300.1	XM_016977779.1	XP_016833268.1	rna23901
100758866	Fbf1	NW_003614300.1	XM_016977777.1	XP_016833266.1	rna23902
100758866	Fbf1	NW_003614300.1	XM_007647365.2	XP_007645555.1	rna23904
100758866	Fbf1	NW_003614300.1	XM_016977770.1	XP_016833259.1	rna23903
100758867	LOC100758867	NW_003614309.1	-	-	gene15667
100758868	Bzw1	NW_003614320.1	XM_007647582.2	XP_007645772.1	rna24381
100758868	Bzw1	NW_003614320.1	XM_003507033.3	XP_003507081.1	rna24380
100758869	S100a11	NW_003614331.1	XM_003507108.3	XP_003507156.1	rna24529
100758870	LOC100758870	NW_003614370.1	XM_016978097.1	XP_016833586.1	rna25063
100758870	LOC100758870	NW_003614370.1	XR_001727692.1	-	rna25064
100758872	Mapk15	NW_003614411.1	XM_003507647.1	XP_003507695.1	rna25671
100758873	Ppp2r2a	NW_003614491.1	XM_007648769.1	XP_007646959.1	rna26695
100758874	Grpel2	NW_003614565.1	XM_007649243.1	XP_007647433.1	rna27598
100758875	LOC100758875	NW_003614593.1	-	-	gene18153
100758876	LOC100758876	NW_003614614.1	XM_016978964.1	XP_016834453.1	rna28272
100758876	LOC100758876	NW_003614614.1	XM_003508954.2	XP_003509002.1	rna28270
100758876	LOC100758876	NW_003614614.1	XM_016978965.1	XP_016834454.1	rna28271
100758877	Tbc1d10a	NW_003614628.1	XM_007649657.1	XP_007647847.1	rna28389
100758878	LOC100758878	NW_003614660.1	XM_003509150.2	XP_003509198.1	rna28620
100758879	LOC100758879	NW_003614668.1	XM_007649808.2	XP_007647998.1	rna28748
100758880	Chst3	NW_003614681.1	XM_003509291.2	XP_003509339.1	rna28884
100758882	Mlc1	NW_003614727.1	XM_007650159.2	XP_007648349.1	rna29416
100758884	LOC100758884	NW_003614822.1	-	-	gene19811
100758885	Mroh6	NW_003614880.1	XM_003510443.3	XP_003510491.1	rna31187
100758886	LOC100758886	NW_003614907.1	-	-	gene20419
100758887	Serbp1	NW_003614925.1	XM_016979775.1	XP_016835264.1	rna31592
100758888	Ppp2r5b	NW_003614946.1	XM_003510715.3	XP_003510763.1	rna31730
100758889	Itgam	NW_003615000.1	XM_003510996.2	XP_003511044.1	rna32256
100758890	LOC100758890	NW_003615018.1	-	-	gene21033
100758891	Trappc4	NW_003615154.1	XM_003511564.3	XP_003511612.1	rna33341
100758891	Trappc4	NW_003615154.1	XM_016980230.1	XP_016835719.1	rna33340
100758891	Trappc4	NW_003615154.1	XM_016980231.1	XP_016835720.1	rna33342
100758892	Mpg	NW_003615248.1	XM_003511845.3	XP_003511893.1	rna33864
100758893	Slc5a11	NW_003615268.1	XM_007652402.1	XP_007650592.1	rna33993
100758893	Slc5a11	NW_003615268.1	XM_007652401.1	XP_007650591.1	rna33992
100758893	Slc5a11	NW_003615268.1	XM_003511908.1	XP_003511956.1	rna33991
100758895	Lgi4	NW_003615396.1	XM_016980529.1	XP_016836018.1	rna34574
100758897	Rimbp2	NW_003615530.1	XM_003512657.2	XP_003512705.2	rna35340
100758897	Rimbp2	NW_003615530.1	XM_007653084.1	XP_007651274.1	rna35341
100758898	Kcnt1	NW_003615590.1	XM_003512785.2	XP_003512833.1	rna35587
100758898	Kcnt1	NW_003615590.1	XM_016980781.1	XP_016836270.1	rna35588
100758899	Mrpl17	NW_003615626.1	XM_003512856.2	XP_003512904.1	rna35717
100758900	Necab2	NW_003613583.1	XM_007610360.2	XP_007608550.1	rna464
100758901	Znf22	NW_003615739.1	XM_007653459.1	XP_007651649.1	rna36202
100758901	Znf22	NW_003615739.1	XM_007653460.2	XP_007651650.1	rna36203
100758902	Adrb2	NW_003615772.1	XM_007653499.1	XP_007651689.1	rna36299
100758903	Ptpn13	NW_003615806.1	XM_007653548.1	XP_007651738.1	rna36410
100758903	Ptpn13	NW_003614975.1	XM_016979860.1	XP_016835349.1	rna31955
100758903	Ptpn13	NW_003614975.1	XM_007651428.2	XP_007649618.2	rna31956
100758904	Errfi1	NW_003615850.1	XM_003513303.3	XP_003513351.1	rna36522
100758906	Syncrip	NW_003613597.1	XM_007642761.2	XP_007640951.1	rna1442
100758906	Syncrip	NW_003613597.1	XM_003495628.3	XP_003495676.1	rna1443
100758906	Syncrip	NW_003613597.1	XM_003495627.3	XP_003495675.1	rna1441
100758907	LOC100758907	NW_003613603.1	XR_001727034.1	-	rna1825
100758908	LOC100758908	NW_003616095.1	XM_003513723.1	XP_003513771.1	rna37219
100758908	LOC100758908	NW_003616095.1	XM_007653956.1	XP_007652146.1	rna37218
100758909	LOC100758909	NW_003616146.1	XM_007654018.1	XP_007652208.1	rna37364
100758910	Api5	NW_003616279.1	XM_016963362.1	XP_016818851.1	rna37754
100758910	Api5	NW_003616279.1	XM_016963365.1	XP_016818854.1	rna37752
100758910	Api5	NW_003616279.1	XM_016963366.1	XP_016818855.1	rna37753
100758910	Api5	NW_003616279.1	XM_016963364.1	XP_016818853.1	rna37755
100758910	Api5	NW_003616279.1	XM_007654216.2	XP_007652406.1	rna37756
100758911	Eif4b	NW_003616319.1	XM_007654254.2	XP_007652444.1	rna37850
100758911	Eif4b	NW_003616319.1	XM_003514058.3	XP_003514106.1	rna37851
100758912	Acer2	NW_003613628.1	XM_007651482.2	XP_007649672.1	rna3290
100758912	Acer2	NW_003613628.1	XM_003496583.3	XP_003496631.1	rna3291
100758913	Phf5a	NW_003616508.1	XM_003514309.3	XP_003514357.1	rna38299
100758914	Ndst2	NW_003613632.1	XM_007652664.2	XP_007650854.1	rna3540
100758915	LOC100758915	NW_003616619.1	XM_003514451.1	XP_003514499.1	rna38523
100758916	LOC100758916	NW_003616681.1	XM_016963564.1	XP_016819053.1	rna38632
100758917	Ttll11	NW_003616798.1	XM_007654710.2	XP_007652900.2	rna38835
100758918	LOC100758918	NW_003617000.1	-	-	gene26416
100758919	Psmg4	NW_003613650.1	XM_003497472.3	XP_003497520.1	rna5032
100758919	Psmg4	NW_003613650.1	XM_003497471.3	XP_003497519.1	rna5033
100758920	Champ1	NW_003613659.1	XM_007615954.2	XP_007614144.1	rna5458
100758920	Champ1	NW_003613659.1	XM_007615968.2	XP_007614158.1	rna5459
100758920	Champ1	NW_003613659.1	XM_007615960.2	XP_007614150.1	rna5460
100758920	Champ1	NW_003613659.1	XM_003497690.3	XP_003497738.1	rna5461
100758920	Champ1	NW_003613659.1	XM_016967108.1	XP_016822597.1	rna5462
100758921	LOC100758921	NW_003622004.1	XM_003515912.3	XP_003515960.2	rna40961
100758921	LOC100758921	NW_003617890.1	XM_003515375.1	XP_003515423.1	rna40096
100758922	LOC100758922	NW_003613680.1	-	-	gene4094
100758923	LOC100758923	NW_003618203.1	XM_003515486.1	XP_003515534.2	rna40281
100758924	LOC100758924	NW_003618733.1	-	-	gene27727
100758925	LOC100758925	NW_003618939.1	-	-	gene27821
100758926	Bola1	NW_003613699.1	XM_003498630.3	XP_003498678.1	rna7507
100758927	Sv2c	NW_003613700.1	XM_003498713.1	XP_003498761.1	rna7659
100758928	Ddx59	NW_003613706.1	XM_007634597.2	XP_007632787.1	rna8025
100758928	Ddx59	NW_003613706.1	XM_003498871.2	XP_003498919.1	rna8026
100758929	LOC100758929	NW_003625400.1	-	-	gene28496
100758930	LOC100758930	NW_003613716.1	XM_007638097.1	XP_007636287.1	rna8535
100758930	LOC100758930	NW_003613716.1	XM_003499079.3	XP_003499127.1	rna8536
100758930	LOC100758930	NW_003613716.1	XM_007638093.1	XP_007636283.1	rna8537
100758931	Rccd1	NW_003616071.1	XM_007653933.2	XP_007652123.1	rna37153
100758931	Rccd1	NW_003653625.1	XM_003516171.3	XP_003516219.2	rna41468
100758932	LOC100758932	NW_003613771.1	XM_003500069.1	XP_003500117.1	rna10434
100758933	LOC100758933	NW_003613789.1	-	-	gene7094
100758934	Smad6	NW_003613796.1	XM_003500490.3	XP_003500538.1	rna11232
100758936	Shc1	NW_003613854.1	XM_016975180.1	XP_016830669.1	rna13354
100758936	Shc1	NW_003613854.1	XM_003501597.3	XP_003501645.1	rna13353
100758936	Shc1	NW_003613854.1	XM_003501596.3	XP_003501644.1	rna13355
100758937	Tssk4	NW_003613875.1	XM_007642675.2	XP_007640865.1	rna14255
100758937	Tssk4	NW_003613875.1	XM_003502056.3	XP_003502104.1	rna14259
100758937	Tssk4	NW_003613875.1	XM_016975419.1	XP_016830908.1	rna14258
100758937	Tssk4	NW_003613875.1	XM_007642674.2	XP_007640864.1	rna14257
100758937	Tssk4	NW_003613875.1	XM_016975418.1	XP_016830907.1	rna14254
100758937	Tssk4	NW_003613875.1	XM_016975420.1	XP_016830909.1	rna14253
100758937	Tssk4	NW_003613875.1	XM_003502057.3	XP_003502105.1	rna14256
100758938	LOC100758938	NW_003613881.1	-	-	gene9300
100758939	Ppm1f	NW_003613919.1	XM_003502845.3	XP_003502893.1	rna15797
100758940	Fignl1	NW_003613928.1	XM_007643607.2	XP_007641797.1	rna16124
100758940	Fignl1	NW_003613928.1	XM_007643605.2	XP_007641795.1	rna16127
100758940	Fignl1	NW_003613928.1	XM_016975875.1	XP_016831364.1	rna16126
100758940	Fignl1	NW_003613928.1	XM_003502995.3	XP_003503043.1	rna16125
100758940	Fignl1	NW_003613928.1	XM_007643611.2	XP_007641801.1	rna16129
100758940	Fignl1	NW_003613928.1	XM_007643608.2	XP_007641798.1	rna16128
100758940	Fignl1	NW_003613928.1	XM_007643613.2	XP_007641803.1	rna16123
100758940	Fignl1	NW_003613928.1	XM_016975876.1	XP_016831365.1	rna16130
100758940	Fignl1	NW_003613928.1	XM_007643606.2	XP_007641796.1	rna16131
100758940	Fignl1	NW_003613928.1	XM_007643609.2	XP_007641799.1	rna16132
100758940	Fignl1	NW_003613928.1	XM_007643612.2	XP_007641802.1	rna16133
100758940	Fignl1	NW_003613928.1	XM_016975877.1	XP_016831366.1	rna16134
100758940	Fignl1	NW_003613928.1	XM_016975874.1	XP_016831363.1	rna16122
100758940	Fignl1	NW_003613928.1	XM_007643604.2	XP_007641794.1	rna16121
100758942	Rad54b	NW_003613974.1	XM_016976152.1	XP_016831641.1	rna17140
100758943	Diras2	NW_003613980.1	XM_007644152.2	XP_007642342.1	rna17280
100758944	LOC100758944	NW_003613989.1	XM_007644251.1	XP_007642441.1	rna17542
100758945	LOC100758945	NW_003613999.1	-	-	gene11333
100758946	LOC100758946	NW_003614004.1	-	-	gene11405
100758947	Grin3a	NW_003614021.1	XM_003504028.3	XP_003504076.2	rna18170
100758948	LOC100758948	NW_003614046.1	-	-	gene11971
100758949	N4bp2l2	NW_003614084.1	XM_003504738.3	XP_003504786.2	rna19606
100758950	Ccdc61	NW_003614150.1	XM_016977134.1	XP_016832623.1	rna21139
100758951	Aldh9a1	NW_003614161.1	XM_003505541.3	XP_003505589.1	rna21278
100758952	Sh2d4b	NW_003614174.1	XM_003505658.3	XP_003505706.1	rna21513
